Room
dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
  0.400000  , 0.400000 ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
3.454999999999999716e+01,3.438300000000000267e+01,3.372399999999999665e+01,3.286200000000000188e+01,3.206700000000000017e+01,3.158800000000000097e+01,3.158299999999999841e+01,3.173699999999999832e+01,3.211599999999999966e+01,3.250200000000000244e+01,3.256700000000000017e+01,3.250999999999999801e+01,3.199899999999999878e+01,3.187900000000000134e+01,3.194800000000000040e+01,3.237100000000000222e+01,3.316400000000000148e+01,3.389099999999999824e+01,3.435999999999999943e+01,3.441599999999999682e+01,3.475900000000000034e+01,3.516899999999999693e+01,3.597999999999999687e+01,3.709599999999999653e+01,3.791599999999999682e+01
3.450099999999999767e+01,3.418099999999999739e+01,3.311200000000000188e+01,3.195400000000000063e+01,3.113899999999999935e+01,3.069699999999999918e+01,3.074699999999999989e+01,3.095499999999999829e+01,3.129500000000000171e+01,3.158399999999999963e+01,3.164199999999999946e+01,3.166700000000000159e+01,3.123000000000000043e+01,3.112000000000000099e+01,3.109100000000000108e+01,3.120700000000000074e+01,3.170799999999999841e+01,3.244200000000000017e+01,3.306400000000000006e+01,3.327100000000000080e+01,3.385799999999999699e+01,3.443299999999999983e+01,3.513000000000000256e+01,3.608200000000000074e+01,3.713700000000000045e+01
3.397099999999999653e+01,3.329500000000000171e+01,3.174800000000000111e+01,3.044000000000000128e+01,2.961100000000000065e+01,2.923000000000000043e+01,2.931200000000000117e+01,2.947400000000000020e+01,2.964799999999999969e+01,2.978399999999999892e+01,2.990099999999999980e+01,3.007499999999999929e+01,2.994099999999999895e+01,2.987199999999999989e+01,2.973400000000000176e+01,2.948799999999999955e+01,2.953600000000000136e+01,3.001999999999999957e+01,3.075499999999999901e+01,3.142500000000000071e+01,3.223299999999999699e+01,3.280899999999999750e+01,3.311800000000000210e+01,3.405299999999999727e+01,3.599199999999999733e+01
3.304999999999999716e+01,3.193900000000000006e+01,3.009100000000000108e+01,2.880799999999999983e+01,2.803600000000000136e+01,2.801000000000000156e+01,2.832000000000000028e+01,2.840800000000000125e+01,2.831599999999999895e+01,2.831700000000000017e+01,2.853600000000000136e+01,2.889799999999999969e+01,2.910300000000000153e+01,2.903900000000000148e+01,2.893400000000000105e+01,2.876500000000000057e+01,2.865700000000000003e+01,2.879299999999999926e+01,2.947599999999999909e+01,3.039799999999999969e+01,3.101099999999999923e+01,3.132300000000000040e+01,3.145700000000000074e+01,3.278499999999999659e+01,3.561299999999999955e+01
3.186899999999999977e+01,3.078800000000000026e+01,2.906800000000000139e+01,2.763700000000000045e+01,2.658699999999999974e+01,2.658899999999999864e+01,2.692200000000000060e+01,2.716400000000000148e+01,2.729299999999999926e+01,2.724899999999999878e+01,2.733999999999999986e+01,2.772200000000000131e+01,2.823400000000000176e+01,2.868799999999999883e+01,2.878500000000000014e+01,2.852400000000000091e+01,2.832400000000000162e+01,2.829100000000000037e+01,2.887500000000000000e+01,2.971199999999999974e+01,3.014999999999999858e+01,3.039799999999999969e+01,3.065700000000000003e+01,3.228699999999999903e+01,3.560099999999999909e+01
2.996600000000000108e+01,2.929200000000000159e+01,2.819900000000000162e+01,2.710300000000000153e+01,2.616499999999999915e+01,2.609100000000000108e+01,2.619399999999999906e+01,2.581599999999999895e+01,2.582900000000000063e+01,2.628399999999999892e+01,2.642000000000000171e+01,2.654100000000000037e+01,2.700400000000000134e+01,2.792099999999999937e+01,2.843700000000000117e+01,2.818900000000000006e+01,2.785999999999999943e+01,2.769999999999999929e+01,2.818900000000000006e+01,2.898499999999999943e+01,2.944900000000000162e+01,2.974699999999999989e+01,3.000100000000000122e+01,3.183599999999999852e+01,3.568500000000000227e+01
2.814399999999999835e+01,2.780600000000000094e+01,2.732400000000000162e+01,2.678900000000000148e+01,2.618700000000000117e+01,2.615899999999999892e+01,2.641799999999999926e+01,2.562800000000000011e+01,2.479700000000000060e+01,2.529500000000000171e+01,2.587500000000000000e+01,2.591799999999999926e+01,2.601099999999999923e+01,2.667000000000000171e+01,2.732900000000000063e+01,2.741300000000000026e+01,2.715800000000000125e+01,2.700700000000000145e+01,2.745299999999999940e+01,2.821000000000000085e+01,2.876099999999999923e+01,2.907600000000000051e+01,2.923999999999999844e+01,3.119500000000000028e+01,3.534499999999999886e+01
2.819999999999999929e+01,2.771900000000000119e+01,2.693299999999999983e+01,2.657499999999999929e+01,2.636799999999999855e+01,2.631599999999999895e+01,2.630900000000000105e+01,2.544500000000000028e+01,2.433999999999999986e+01,2.436799999999999855e+01,2.516000000000000014e+01,2.557700000000000173e+01,2.569500000000000028e+01,2.603099999999999881e+01,2.641300000000000026e+01,2.655199999999999960e+01,2.640800000000000125e+01,2.637099999999999866e+01,2.676899999999999835e+01,2.744500000000000028e+01,2.805900000000000105e+01,2.836899999999999977e+01,2.847800000000000153e+01,3.049099999999999966e+01,3.472099999999999653e+01
2.902899999999999991e+01,2.811499999999999844e+01,2.646099999999999852e+01,2.553500000000000014e+01,2.553999999999999915e+01,2.613100000000000023e+01,2.589399999999999835e+01,2.464099999999999824e+01,2.372299999999999898e+01,2.355900000000000105e+01,2.435000000000000142e+01,2.517200000000000060e+01,2.556599999999999895e+01,2.590800000000000125e+01,2.610500000000000043e+01,2.614499999999999957e+01,2.602199999999999847e+01,2.601599999999999824e+01,2.632999999999999829e+01,2.686299999999999955e+01,2.742699999999999960e+01,2.777599999999999980e+01,2.794500000000000028e+01,3.013899999999999935e+01,3.447500000000000142e+01
2.907199999999999918e+01,2.827700000000000102e+01,2.667500000000000071e+01,2.517699999999999960e+01,2.460699999999999932e+01,2.533500000000000085e+01,2.529299999999999926e+01,2.421399999999999864e+01,2.342000000000000171e+01,2.313599999999999923e+01,2.354599999999999937e+01,2.439999999999999858e+01,2.575799999999999912e+01,2.670599999999999952e+01,2.685699999999999932e+01,2.671600000000000108e+01,2.624899999999999878e+01,2.591199999999999903e+01,2.597200000000000131e+01,2.626300000000000168e+01,2.671399999999999864e+01,2.714000000000000057e+01,2.743299999999999983e+01,2.979599999999999937e+01,3.431499999999999773e+01
2.866900000000000048e+01,2.824399999999999977e+01,2.712399999999999878e+01,2.560699999999999932e+01,2.483200000000000074e+01,2.503900000000000148e+01,2.475300000000000011e+01,2.397200000000000131e+01,2.336899999999999977e+01,2.320499999999999829e+01,2.328600000000000136e+01,2.394099999999999895e+01,2.534600000000000009e+01,2.645899999999999963e+01,2.695700000000000074e+01,2.729799999999999827e+01,2.744000000000000128e+01,2.683999999999999986e+01,2.606299999999999883e+01,2.583299999999999841e+01,2.604200000000000159e+01,2.644900000000000162e+01,2.682300000000000040e+01,2.899899999999999878e+01,3.356700000000000017e+01
2.706200000000000117e+01,2.688599999999999923e+01,2.633599999999999852e+01,2.569000000000000128e+01,2.535900000000000176e+01,2.501899999999999835e+01,2.438599999999999923e+01,2.383500000000000085e+01,2.351099999999999923e+01,2.350000000000000000e+01,2.369200000000000017e+01,2.415299999999999869e+01,2.433999999999999986e+01,2.515200000000000102e+01,2.669699999999999918e+01,2.757300000000000040e+01,2.797599999999999909e+01,2.746000000000000085e+01,2.642599999999999838e+01,2.587500000000000000e+01,2.579899999999999949e+01,2.605000000000000071e+01,2.634199999999999875e+01,2.789099999999999824e+01,3.214900000000000091e+01
2.398199999999999932e+01,2.427400000000000091e+01,2.542800000000000082e+01,2.611599999999999966e+01,2.535699999999999932e+01,2.458099999999999952e+01,2.412999999999999901e+01,2.380499999999999972e+01,2.373699999999999832e+01,2.377299999999999969e+01,2.378900000000000148e+01,2.392200000000000060e+01,2.436499999999999844e+01,2.717000000000000171e+01,3.501100000000000279e+01,3.529299999999999926e+01,2.859600000000000009e+01,2.677199999999999847e+01,2.645200000000000173e+01,2.611799999999999855e+01,2.583699999999999974e+01,2.589699999999999847e+01,2.601399999999999935e+01,2.695499999999999829e+01,3.065299999999999869e+01
2.173799999999999955e+01,2.240299999999999869e+01,2.499500000000000099e+01,2.639300000000000068e+01,2.484700000000000131e+01,2.386299999999999955e+01,2.383899999999999864e+01,2.377400000000000091e+01,2.385999999999999943e+01,2.390500000000000114e+01,2.372100000000000009e+01,2.358899999999999864e+01,2.546900000000000119e+01,3.566100000000000136e+01,5.884400000000000119e+01,5.639600000000000080e+01,3.289999999999999858e+01,2.626899999999999835e+01,2.607600000000000051e+01,2.617599999999999838e+01,2.589199999999999946e+01,2.584600000000000009e+01,2.585099999999999909e+01,2.646900000000000119e+01,2.936400000000000077e+01
2.184100000000000108e+01,2.255600000000000094e+01,2.485099999999999909e+01,2.582300000000000040e+01,2.441700000000000159e+01,2.373799999999999955e+01,2.389000000000000057e+01,2.382900000000000063e+01,2.386799999999999855e+01,2.387000000000000099e+01,2.374599999999999866e+01,2.378099999999999881e+01,2.620599999999999952e+01,3.730299999999999727e+01,5.749300000000000210e+01,5.366499999999999915e+01,3.243599999999999994e+01,2.574599999999999866e+01,2.544800000000000040e+01,2.586799999999999855e+01,2.581700000000000017e+01,2.582999999999999829e+01,2.576999999999999957e+01,2.633200000000000074e+01,2.861199999999999832e+01
