Room
dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
  0.400000  , 0.400000 ,  0.000000  ,  10.000000  ,  0.000000 ,  30.000000
2.532600000000000051e+01,2.527700000000000102e+01,2.512600000000000122e+01,2.500900000000000034e+01,2.505900000000000105e+01,2.518799999999999883e+01,2.526599999999999824e+01,2.527400000000000091e+01,2.525499999999999901e+01,2.522200000000000131e+01,2.520599999999999952e+01,2.522899999999999920e+01,2.507999999999999829e+01,2.434299999999999997e+01,2.345299999999999940e+01,2.304299999999999926e+01,2.260699999999999932e+01,2.227499999999999858e+01,2.246399999999999864e+01,2.269699999999999918e+01,2.283800000000000097e+01,2.266199999999999903e+01,2.258099999999999952e+01,2.309100000000000108e+01,2.366499999999999915e+01
2.405699999999999861e+01,2.397500000000000142e+01,2.388100000000000023e+01,2.395400000000000063e+01,2.423699999999999832e+01,2.453800000000000026e+01,2.466600000000000037e+01,2.476699999999999946e+01,2.489499999999999957e+01,2.501099999999999923e+01,2.507400000000000162e+01,2.493599999999999994e+01,2.452799999999999869e+01,2.377700000000000102e+01,2.306800000000000139e+01,2.279100000000000037e+01,2.244099999999999895e+01,2.221499999999999986e+01,2.245400000000000063e+01,2.264499999999999957e+01,2.269000000000000128e+01,2.263200000000000145e+01,2.274200000000000088e+01,2.323300000000000054e+01,2.382400000000000162e+01
2.361499999999999844e+01,2.316000000000000014e+01,2.255600000000000094e+01,2.245899999999999963e+01,2.269200000000000017e+01,2.295400000000000063e+01,2.311199999999999832e+01,2.332100000000000151e+01,2.353200000000000003e+01,2.369999999999999929e+01,2.372599999999999909e+01,2.345200000000000173e+01,2.308399999999999963e+01,2.268799999999999883e+01,2.230199999999999960e+01,2.210699999999999932e+01,2.199500000000000099e+01,2.210800000000000054e+01,2.244200000000000017e+01,2.262500000000000000e+01,2.262999999999999901e+01,2.264900000000000091e+01,2.285099999999999909e+01,2.332199999999999918e+01,2.396300000000000097e+01
2.367800000000000082e+01,2.313200000000000145e+01,2.229799999999999827e+01,2.186899999999999977e+01,2.173600000000000065e+01,2.178999999999999915e+01,2.188800000000000168e+01,2.193599999999999994e+01,2.193599999999999994e+01,2.195299999999999940e+01,2.190299999999999869e+01,2.178099999999999881e+01,2.175600000000000023e+01,2.174200000000000088e+01,2.164300000000000068e+01,2.162999999999999901e+01,2.183899999999999864e+01,2.219099999999999895e+01,2.251099999999999923e+01,2.268400000000000105e+01,2.265099999999999980e+01,2.257600000000000051e+01,2.269399999999999906e+01,2.316199999999999903e+01,2.387399999999999878e+01
2.318400000000000105e+01,2.286499999999999844e+01,2.225900000000000034e+01,2.175499999999999901e+01,2.150900000000000034e+01,2.148100000000000165e+01,2.151000000000000156e+01,2.142899999999999849e+01,2.129899999999999949e+01,2.127400000000000091e+01,2.126599999999999824e+01,2.126699999999999946e+01,2.127599999999999980e+01,2.129799999999999827e+01,2.143400000000000105e+01,2.174200000000000088e+01,2.210999999999999943e+01,2.239300000000000068e+01,2.257000000000000028e+01,2.267599999999999838e+01,2.256899999999999906e+01,2.244399999999999906e+01,2.258699999999999974e+01,2.301500000000000057e+01,2.372100000000000009e+01
2.606599999999999895e+01,2.546600000000000108e+01,2.385600000000000165e+01,2.230999999999999872e+01,2.162500000000000000e+01,2.140700000000000003e+01,2.141300000000000026e+01,2.138299999999999912e+01,2.126200000000000045e+01,2.124200000000000088e+01,2.123600000000000065e+01,2.123400000000000176e+01,2.123900000000000077e+01,2.131599999999999895e+01,2.159199999999999875e+01,2.200900000000000034e+01,2.232700000000000173e+01,2.246399999999999864e+01,2.246000000000000085e+01,2.247400000000000020e+01,2.254100000000000037e+01,2.251800000000000068e+01,2.258299999999999841e+01,2.298199999999999932e+01,2.369200000000000017e+01
2.934299999999999997e+01,2.786199999999999832e+01,2.500600000000000023e+01,2.290899999999999892e+01,2.186199999999999832e+01,2.150799999999999912e+01,2.150199999999999889e+01,2.141499999999999915e+01,2.127299999999999969e+01,2.123999999999999844e+01,2.123400000000000176e+01,2.123600000000000065e+01,2.125300000000000011e+01,2.135699999999999932e+01,2.166000000000000014e+01,2.207999999999999829e+01,2.237399999999999878e+01,2.246999999999999886e+01,2.242699999999999960e+01,2.245299999999999940e+01,2.265099999999999980e+01,2.267000000000000171e+01,2.261599999999999966e+01,2.308599999999999852e+01,2.389099999999999824e+01
2.977700000000000102e+01,2.800700000000000145e+01,2.505999999999999872e+01,2.315399999999999991e+01,2.203000000000000114e+01,2.158200000000000074e+01,2.150900000000000034e+01,2.140200000000000102e+01,2.128300000000000125e+01,2.124399999999999977e+01,2.123600000000000065e+01,2.123999999999999844e+01,2.127700000000000102e+01,2.140599999999999881e+01,2.169699999999999918e+01,2.208899999999999864e+01,2.239399999999999835e+01,2.253200000000000003e+01,2.259499999999999886e+01,2.271799999999999997e+01,2.282499999999999929e+01,2.275799999999999912e+01,2.268599999999999994e+01,2.320799999999999841e+01,2.404400000000000048e+01
2.900700000000000145e+01,2.807000000000000028e+01,2.570700000000000074e+01,2.325600000000000023e+01,2.194600000000000151e+01,2.156099999999999994e+01,2.142599999999999838e+01,2.135200000000000031e+01,2.128800000000000026e+01,2.126000000000000156e+01,2.125199999999999889e+01,2.126500000000000057e+01,2.132999999999999829e+01,2.150300000000000011e+01,2.181700000000000017e+01,2.218299999999999983e+01,2.245499999999999829e+01,2.259600000000000009e+01,2.270899999999999963e+01,2.284499999999999886e+01,2.288100000000000023e+01,2.280699999999999861e+01,2.275900000000000034e+01,2.319099999999999895e+01,2.393599999999999994e+01
2.805099999999999838e+01,2.741799999999999926e+01,2.530900000000000105e+01,2.289000000000000057e+01,2.181299999999999883e+01,2.162199999999999989e+01,2.146000000000000085e+01,2.133500000000000085e+01,2.129799999999999827e+01,2.128300000000000125e+01,2.128200000000000003e+01,2.131400000000000006e+01,2.140599999999999881e+01,2.160600000000000165e+01,2.193299999999999983e+01,2.225400000000000134e+01,2.245400000000000063e+01,2.254700000000000060e+01,2.267099999999999937e+01,2.282799999999999940e+01,2.287099999999999866e+01,2.283299999999999841e+01,2.284199999999999875e+01,2.328800000000000026e+01,2.393400000000000105e+01
