s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.0635927E+002, 1.3096612E+001,-3.1150763E+000,-5.9484923E+000,-2.9301608E+000, 3.1122553E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6782901E-001, 1.1059954E+000, 6.6595631E-004, 6.6595631E-004
 1.0650494E+002, 1.2812988E+001,-3.1370020E+000,-6.0061243E+000,-2.9289586E+000, 3.1128518E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0833314E+000, 7.4401552E-001, 6.6595631E-004, 6.6595631E-004
 1.0665060E+002, 1.2664368E+001,-3.0888477E+000,-6.0590337E+000,-2.9274642E+000, 3.1132515E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2181152E-001, 5.9213568E-001, 6.6595631E-004, 6.6595631E-004
 1.0679627E+002, 1.2586589E+001,-3.0157646E+000,-6.1081951E+000,-2.9269639E+000, 3.1133829E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7020733E-001, 5.3877831E-001, 6.6595631E-004, 6.6595631E-004
 1.0694194E+002, 1.2545866E+001,-2.9677841E+000,-6.1546222E+000,-2.9276042E+000, 3.1133009E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1783561E-001, 4.9896862E-001, 6.6595631E-004, 6.6595631E-004
 1.0708761E+002, 1.2524541E+001,-2.9413505E+000,-6.1981665E+000,-2.9297079E+000, 3.1130657E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7930259E-001, 4.5842928E-001, 6.6595631E-004, 6.6595631E-004
 1.0723328E+002, 1.2513416E+001,-2.9333622E+000,-6.2387415E+000,-2.9329150E+000, 3.1126609E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4065924E-001, 4.1150975E-001, 6.6595631E-004, 6.6595631E-004
 1.0737894E+002, 1.2507647E+001,-2.9502264E+000,-6.2765909E+000,-2.9376855E+000, 3.1120256E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9491367E-001, 3.4625608E-001, 6.6595631E-004, 6.6595631E-004
 1.0752461E+002, 1.2504599E+001,-2.9912370E+000,-6.3123092E+000,-2.9362559E+000, 3.1110626E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3272543E-001, 2.6790795E-001, 6.6595631E-004, 6.6595631E-004
 1.0767028E+002, 1.2502898E+001,-3.7616066E+000,-6.3571625E+000,-2.9409949E+000, 3.1096874E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4913459E-001,-5.5375616E-001, 6.6595631E-004, 6.6595631E-004
 1.0781595E+002, 1.2501931E+001,-3.7360766E+000,-6.3855156E+000,-2.9440887E+000, 3.1078566E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6860668E-001,-5.6064204E-001, 6.6595631E-004, 6.6595631E-004
 1.0796162E+002, 1.2501354E+001,-3.2180873E+000,-6.4023405E+000,-2.9460277E+000, 3.1049472E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7319652E-001,-6.1996183E-002, 6.6595631E-004, 6.6595631E-004
 1.0810728E+002, 1.2500969E+001,-3.3231620E+000,-6.4267163E+000,-2.9473256E+000, 3.1017344E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2503822E-002,-1.9313335E-001, 6.6595631E-004, 6.6595631E-004
 1.0825295E+002, 1.2500688E+001,-3.4345160E+000,-6.4485235E+000,-2.9481211E+000, 3.0990180E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0200742E-001,-3.2737333E-001, 6.6595631E-004, 6.6595631E-004
 1.0839862E+002, 1.2500538E+001,-3.5348236E+000,-6.4682093E+000,-2.9474927E+000, 3.0964335E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3595552E-001,-4.4689147E-001, 6.6595631E-004, 6.6595631E-004
 1.0854429E+002, 1.2500432E+001,-3.6238286E+000,-6.4858934E+000,-2.9487165E+000, 3.0939492E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5632465E-001,-5.5491273E-001, 6.6595631E-004, 6.6595631E-004
 1.0868996E+002, 1.2500357E+001,-3.7080456E+000,-6.5008628E+000,-2.9498422E+000, 3.0916154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6330266E-001,-6.5530184E-001, 6.6595631E-004, 6.6595631E-004
 1.0883562E+002, 1.2500302E+001,-3.7582173E+000,-6.5128399E+000,-2.9508494E+000, 3.0896222E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6302601E-001,-7.1851450E-001, 6.6595631E-004, 6.6595631E-004
 1.0899586E+002, 1.2147309E+001,-3.7895383E+000,-6.5290243E+000,-2.9516542E+000, 3.0880039E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2581369E-001,-1.1198202E+000, 6.6595631E-004, 6.6595631E-004
 1.0915609E+002, 1.2326690E+001,-3.7060722E+000,-6.5314078E+000,-2.9497764E+000, 3.0871832E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1255767E+000,-8.5747885E-001, 6.6595631E-004, 6.6595631E-004
 1.0931633E+002, 1.2414885E+001,-3.6942881E+000,-6.5344773E+000,-2.9476208E+000, 3.0872284E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6279945E-001,-7.5841439E-001, 6.6595631E-004, 6.6595631E-004
 1.0947656E+002, 1.2458321E+001,-3.6960544E+000,-6.5372142E+000,-2.9444837E+000, 3.0883399E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6302169E-001,-7.1634330E-001, 6.6595631E-004, 6.6595631E-004
 1.0963680E+002, 1.2480133E+001,-3.6619531E+000,-6.5376616E+000,-2.9400082E+000, 3.0905154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2195859E-001,-6.5639890E-001, 6.6595631E-004, 6.6595631E-004
 1.0979704E+002, 1.2491093E+001,-3.5992046E+000,-6.5377340E+000,-2.9340943E+000, 3.0935941E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6056734E-001,-5.7684661E-001, 6.6595631E-004, 6.6595631E-004
 1.0995727E+002, 1.2496507E+001,-3.5063570E+000,-6.5375448E+000,-2.9271526E+000, 3.0973989E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8132259E-001,-4.7144993E-001, 6.6595631E-004, 6.6595631E-004
 1.1011750E+002, 1.2507878E+001,-3.3389151E+000,-6.5387537E+000,-2.9204800E+000, 3.1013668E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7811281E-001,-2.8716910E-001, 6.6595631E-004, 6.6595631E-004
 1.1027774E+002, 1.2738528E+001,-3.1705611E+000,-6.5395785E+000,-2.9160877E+000, 3.1047963E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9556101E-001, 1.1540559E-001, 6.6595631E-004, 6.6595631E-004
 1.1043797E+002, 1.2695031E+001,-4.1369233E+000,-6.5684037E+000,-2.9239841E+000, 3.1072277E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0216150E-001,-9.3117322E-001, 6.6595631E-004, 6.6595631E-004
 1.1059821E+002, 1.2520816E+001,-3.7691799E+000,-6.5795852E+000,-2.9251595E+000, 3.1084887E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4007372E-001,-7.4999970E-001, 6.6595631E-004, 6.6595631E-004
 1.1075845E+002, 1.2268120E+001,-3.5333101E+000,-6.5952730E+000,-2.9264721E+000, 3.1073990E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5950167E-001,-7.8382799E-001, 6.6595631E-004, 6.6595631E-004
 1.1091868E+002, 1.2386889E+001,-3.3210412E+000,-6.6043192E+000,-2.9296059E+000, 3.1044111E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9310164E-001,-4.6497331E-001, 6.6595631E-004, 6.6595631E-004
 1.1107891E+002, 1.2445330E+001,-3.5970953E+000,-6.6211818E+000,-2.9368556E+000, 3.0997691E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7489013E-001,-7.0670306E-001, 6.6595631E-004, 6.6595631E-004
 1.1123914E+002, 1.2477304E+001,-3.6060439E+000,-6.6302557E+000,-2.9442385E+000, 3.0954375E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1493855E-001,-7.0013870E-001, 6.6595631E-004, 6.6595631E-004
 1.1139938E+002, 1.2485683E+001,-3.2391617E+000,-6.6284558E+000,-2.9512043E+000, 3.0930764E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0769027E-001,-3.3004610E-001, 6.6595631E-004, 6.6595631E-004
 1.1155962E+002, 1.2494371E+001,-3.3332463E+000,-6.6296103E+000,-2.9534222E+000, 3.0925932E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3413892E-001,-4.1881537E-001, 6.6595631E-004, 6.6595631E-004
 1.1171985E+002, 1.2497079E+001,-3.3999754E+000,-6.6237247E+000,-2.9564868E+000, 3.0940519E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2267880E-001,-4.8001388E-001, 6.6595631E-004, 6.6595631E-004
 1.1188009E+002, 1.2499114E+001,-3.4412344E+000,-6.6114013E+000,-2.9570621E+000, 3.0961200E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8205479E-001,-5.0748812E-001, 6.6595631E-004, 6.6595631E-004
 1.1204032E+002, 1.2500714E+001,-3.4238886E+000,-6.5923170E+000,-2.9637139E+000, 3.0983075E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0644761E-001,-4.7610696E-001, 6.6595631E-004, 6.6595631E-004
 1.1220055E+002, 1.2501712E+001,-3.3765969E+000,-6.5656588E+000,-2.9612836E+000, 3.1001846E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6473007E-001,-3.9872707E-001, 6.6595631E-004, 6.6595631E-004
 1.1236079E+002, 1.2502221E+001,-3.3094289E+000,-6.5323213E+000,-2.9577791E+000, 3.1016364E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8315854E-001,-2.9420658E-001, 6.6595631E-004, 6.6595631E-004
 1.1252103E+002, 1.2502438E+001,-3.2439580E+000,-6.4923501E+000,-2.9542908E+000, 3.1026328E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7467703E-001,-1.8505886E-001, 6.6595631E-004, 6.6595631E-004
 1.1268126E+002, 1.2502315E+001,-3.2054012E+000,-6.4468656E+000,-2.9511142E+000, 3.1032594E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6117986E-001,-9.7962999E-002, 6.6595631E-004, 6.6595631E-004
 1.1281460E+002, 1.3184565E+001,-3.8938380E+000,-6.4063937E+000,-2.9489665E+000, 3.1035526E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1543795E-002,-6.1529775E-002, 6.6595631E-004, 6.6595631E-004
 1.1294794E+002, 1.2879830E+001,-3.6319282E+000,-6.3648666E+000,-2.9489707E+000, 3.1040510E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3981393E-002,-6.2831308E-002, 6.6595631E-004, 6.6595631E-004
 1.1308128E+002, 1.2710690E+001,-3.6667891E+000,-6.3246103E+000,-2.9526282E+000, 3.1040839E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3534130E-002,-2.3023339E-001, 6.6595631E-004, 6.6595631E-004
 1.1321461E+002, 1.2616756E+001,-3.0865709E+000,-6.2718486E+000,-2.9444907E+000, 3.1042431E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9561966E-001, 3.1694989E-001, 6.6595631E-004, 6.6595631E-004
 1.1334795E+002, 1.2564489E+001,-3.1423238E+000,-6.2282769E+000,-2.9438293E+000, 3.1044093E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4604200E-001, 2.5316372E-001, 6.6595631E-004, 6.6595631E-004
 1.1348129E+002, 1.2535465E+001,-3.1944624E+000,-6.1837736E+000,-2.9430312E+000, 3.1050069E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8364236E-001, 2.1730329E-001, 6.6595631E-004, 6.6595631E-004
 1.1361463E+002, 1.2519346E+001,-3.2315277E+000,-6.1387102E+000,-2.9423675E+000, 3.1056351E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4689970E-001, 2.0984656E-001, 6.6595631E-004, 6.6595631E-004
 1.1374797E+002, 1.2510445E+001,-3.2530209E+000,-6.0933028E+000,-2.9380871E+000, 3.1062854E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3915294E-001, 2.2914021E-001, 6.6595631E-004, 6.6595631E-004
 1.1389465E+002, 1.2178114E+001,-3.2543548E+000,-6.0497777E+000,-2.9416788E+000, 3.1070239E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5601711E-001,-6.4590556E-002, 6.6595631E-004, 6.6595631E-004
 1.1404132E+002, 1.2331810E+001,-3.1978946E+000,-5.9980608E+000,-2.9404136E+000, 3.1076649E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5621875E-002, 1.9854851E-001, 6.6595631E-004, 6.6595631E-004
 1.1420266E+002, 1.2067513E+001,-3.1389048E+000,-5.9509822E+000,-2.9403575E+000, 3.1083485E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2806704E-001, 4.0376877E-002, 6.6595631E-004, 6.6595631E-004
 1.1436400E+002, 1.2288673E+001,-3.0475428E+000,-5.8988969E+000,-2.9403365E+000, 3.1088210E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7283601E-002, 4.0500593E-001, 6.6595631E-004, 6.6595631E-004
 1.1452534E+002, 1.2397019E+001,-2.9995597E+000,-5.8555059E+000,-2.9415149E+000, 3.1091646E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2819680E-001, 6.0354715E-001, 6.6595631E-004, 6.6595631E-004
 1.1468668E+002, 1.2450145E+001,-3.7551439E+000,-5.8377659E+000,-2.9426489E+000, 3.1093427E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2227335E-001,-8.2304469E-002, 6.6595631E-004, 6.6595631E-004
 1.1484802E+002, 1.2476158E+001,-3.6578164E+000,-5.8209651E+000,-2.9429041E+000, 3.1094150E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9775370E-002, 5.7581789E-002, 6.6595631E-004, 6.6595631E-004
 1.1500936E+002, 1.2488700E+001,-3.6173134E+000,-5.8186852E+000,-2.9425299E+000, 3.1088903E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5322773E-002, 1.1328054E-001, 6.6595631E-004, 6.6595631E-004
 1.1517070E+002, 1.2494684E+001,-2.9907258E+000,-5.8169726E+000,-2.9416911E+000, 3.1083572E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1605583E-001, 7.4840288E-001, 6.6595631E-004, 6.6595631E-004
 1.1533204E+002, 1.2497522E+001,-3.0442235E+000,-5.8340389E+000,-2.9407356E+000, 3.1079090E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4607326E-001, 6.8163149E-001, 6.6595631E-004, 6.6595631E-004
 1.1549338E+002, 1.2498910E+001,-3.0860615E+000,-5.8549527E+000,-2.9383482E+000, 3.1079761E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7875860E-001, 6.2265545E-001, 6.6595631E-004, 6.6595631E-004
 1.1565472E+002, 1.2499545E+001,-3.0926620E+000,-5.8765446E+000,-2.9343544E+000, 3.1080816E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1982452E-001, 5.9909190E-001, 6.6595631E-004, 6.6595631E-004
 1.1581606E+002, 1.2499880E+001,-3.0737589E+000,-5.8978729E+000,-2.9291437E+000, 3.1082528E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9691175E-001, 6.0221234E-001, 6.6595631E-004, 6.6595631E-004
 1.1597740E+002, 1.2500110E+001,-3.0267343E+000,-5.9183184E+000,-2.9234533E+000, 3.1085082E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0000961E-001, 6.3471265E-001, 6.6595631E-004, 6.6595631E-004
 1.1613874E+002, 1.2500339E+001,-2.9567744E+000,-5.9373965E+000,-2.9186946E+000, 3.1088835E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3212019E-001, 6.9058222E-001, 6.6595631E-004, 6.6595631E-004
 1.1628366E+002, 1.2910507E+001,-3.2417002E+000,-5.9524818E+000,-2.9160091E+000, 3.1092662E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8875301E-001, 8.0342474E-001, 6.6595631E-004, 6.6595631E-004
 1.1642858E+002, 1.2716294E+001,-3.2469915E+000,-5.9719326E+000,-2.9147888E+000, 3.1097434E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0111134E-001, 5.8569089E-001, 6.6595631E-004, 6.6595631E-004
 1.1657350E+002, 1.2614116E+001,-3.1978003E+000,-5.9880974E+000,-2.9140766E+000, 3.1101182E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8278570E-001, 5.1725173E-001, 6.6595631E-004, 6.6595631E-004
 1.1671842E+002, 1.2560377E+001,-3.1589219E+000,-6.0031982E+000,-2.9138586E+000, 3.1102471E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1363191E-001, 4.8750816E-001, 6.6595631E-004, 6.6595631E-004
 1.1686334E+002, 1.2532031E+001,-3.1187007E+000,-6.0173897E+000,-2.9137180E+000, 3.1101118E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8347912E-001, 4.8533308E-001, 6.6595631E-004, 6.6595631E-004
 1.1700826E+002, 1.2517046E+001,-3.8154399E+000,-6.0432237E+000,-2.9132041E+000, 3.1097352E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8141897E-001,-2.5171170E-001, 6.6595631E-004, 6.6595631E-004
 1.1715318E+002, 1.2509180E+001,-3.7009584E+000,-6.0545837E+000,-2.9121720E+000, 3.1092422E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5490309E-001,-1.5542494E-001, 6.6595631E-004, 6.6595631E-004
 1.1729810E+002, 1.2505025E+001,-3.0404111E+000,-6.0560259E+000,-2.9116345E+000, 3.1081442E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5823940E-001, 5.0006168E-001, 6.6595631E-004, 6.6595631E-004
 1.1744302E+002, 1.2502727E+001,-3.0508299E+000,-6.0683887E+000,-2.9124301E+000, 3.1070661E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9690410E-001, 4.7418528E-001, 6.6595631E-004, 6.6595631E-004
 1.1758794E+002, 1.2501576E+001,-3.0663513E+000,-6.0806045E+000,-2.9144203E+000, 3.1065452E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7043756E-001, 4.4330648E-001, 6.6595631E-004, 6.6595631E-004
 1.1773286E+002, 1.2500972E+001,-3.0852928E+000,-6.0925813E+000,-2.9176945E+000, 3.1061802E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3662195E-001, 4.0850989E-001, 6.6595631E-004, 6.6595631E-004
 1.1787778E+002, 1.2500695E+001,-3.1063827E+000,-6.1041596E+000,-2.9210598E+000, 3.1059779E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0133819E-001, 3.7219853E-001, 6.6595631E-004, 6.6595631E-004
 1.1802270E+002, 1.2500660E+001,-3.1249625E+000,-6.1156961E+000,-2.9245014E+000, 3.1059361E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6694622E-001, 3.3860596E-001, 6.6595631E-004, 6.6595631E-004
 1.1816762E+002, 1.2500728E+001,-3.1392513E+000,-6.1269208E+000,-2.9269503E+000, 3.1060218E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3136560E-001, 3.1071192E-001, 6.6595631E-004, 6.6595631E-004
 1.1831254E+002, 1.2500848E+001,-2.8537430E+000,-6.1324836E+000,-2.9282934E+000, 3.1062222E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0418805E-001, 5.8943448E-001, 6.6595631E-004, 6.6595631E-004
 1.1845746E+002, 1.2500969E+001,-2.9050044E+000,-6.1435925E+000,-2.9296521E+000, 3.1065088E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8503373E-001, 5.2582618E-001, 6.6595631E-004, 6.6595631E-004
 1.1860238E+002, 1.2501139E+001,-2.9601458E+000,-6.1542498E+000,-2.9306085E+000, 3.1068716E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2002594E-001, 4.5924185E-001, 6.6595631E-004, 6.6595631E-004
 1.1874730E+002, 1.2501234E+001,-3.0206116E+000,-6.1646265E+000,-2.9306539E+000, 3.1072919E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5600068E-001, 3.8844925E-001, 6.6595631E-004, 6.6595631E-004
 1.1889222E+002, 1.2501198E+001,-3.0864304E+000,-6.1750024E+000,-2.9301271E+000, 3.1077694E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8578288E-001, 3.1274567E-001, 6.6595631E-004, 6.6595631E-004
 1.1903714E+002, 1.2501109E+001,-3.1459745E+000,-6.1855834E+000,-2.9293024E+000, 3.1082310E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0973219E-001, 2.4335706E-001, 6.6595631E-004, 6.6595631E-004
 1.1919655E+002, 1.2149524E+001,-3.1953998E+000,-6.2034142E+000,-2.9279005E+000, 3.1087005E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3989344E-001,-1.7408209E-001, 6.6595631E-004, 6.6595631E-004
 1.1935596E+002, 1.2327330E+001,-3.1926837E+000,-6.2118287E+000,-2.9249233E+000, 3.1088785E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7753350E-001, 1.0027758E-003, 6.6595631E-004, 6.6595631E-004
 1.1951537E+002, 1.2415081E+001,-3.2004865E+000,-6.2228870E+000,-2.9228491E+000, 3.1087904E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6465860E-003, 7.1967525E-002, 6.6595631E-004, 6.6595631E-004
 1.1967478E+002, 1.2458325E+001,-3.2078124E+000,-6.2354256E+000,-2.9213573E+000, 3.1085400E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6533761E-002, 9.6838398E-002, 6.6595631E-004, 6.6595631E-004
 1.1983420E+002, 1.2479640E+001,-3.2154978E+000,-6.2486357E+000,-2.9212966E+000, 3.1080817E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0354664E-002, 9.7318346E-002, 6.6595631E-004, 6.6595631E-004
 1.1999361E+002, 1.2490103E+001,-3.2238036E+000,-6.2617038E+000,-2.9226001E+000, 3.1075116E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0024861E-002, 8.5103117E-002, 6.6595631E-004, 6.6595631E-004
 1.2000000E+002, 1.7169590E+001,-3.7759626E+000,-6.1894287E+000,-2.9234871E+000, 3.1073797E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3110147E-002, 4.2838190E+000, 6.6595631E-004, 6.6595631E-004
