s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.4171581E+001, 1.2498126E+001,-3.5665062E+000,-1.6537706E+000,-7.9528498E-001, 2.5566273E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5057422E+000, 6.4851211E+000, 6.5707755E-004, 6.5707755E-004
 1.4322435E+001, 1.2498132E+001,-3.5769160E+000,-1.7122685E+000,-7.8389584E-001, 2.5562719E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4767315E+000, 6.4276081E+000, 6.5707755E-004, 6.5707755E-004
 1.4473289E+001, 1.2498327E+001,-3.5971454E+000,-1.7424688E+000,-7.8935896E-001, 2.5559009E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4168537E+000, 6.3719099E+000, 6.5707755E-004, 6.5707755E-004
 1.4624144E+001, 1.2498694E+001,-3.6173642E+000,-1.7698817E+000,-7.9556153E-001, 2.5555724E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3633218E+000, 6.3184423E+000, 6.5707755E-004, 6.5707755E-004
 1.4774999E+001, 1.2499172E+001,-3.6381093E+000,-1.7784199E+000,-8.0192124E-001, 2.5553550E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3145489E+000, 6.2832768E+000, 6.5707755E-004, 6.5707755E-004
 1.4925853E+001, 1.2499749E+001,-3.6577311E+000,-1.7904102E+000,-8.0450049E-001, 2.5553036E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2782221E+000, 6.2496625E+000, 6.5707755E-004, 6.5707755E-004
 1.5076707E+001, 1.2500440E+001,-3.6738097E+000,-1.7877586E+000,-8.1096852E-001, 2.5554251E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2492208E+000, 6.2304585E+000, 6.5707755E-004, 6.5707755E-004
 1.5227561E+001, 1.2501092E+001,-3.6821934E+000,-1.7919509E+000,-8.1604383E-001, 2.5557088E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2270928E+000, 6.2134598E+000, 6.5707755E-004, 6.5707755E-004
 1.5378415E+001, 1.2501552E+001,-3.6777167E+000,-1.7850167E+000,-8.1951953E-001, 2.5561282E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2177449E+000, 6.2218552E+000, 6.5707755E-004, 6.5707755E-004
 1.5529270E+001, 1.2501777E+001,-3.6635783E+000,-1.7881252E+000,-8.2299335E-001, 2.5565894E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2189056E+000, 6.2296366E+000, 6.5707755E-004, 6.5707755E-004
 1.5680124E+001, 1.2501718E+001,-3.6426030E+000,-1.7856024E+000,-8.2574956E-001, 2.5570217E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2313178E+000, 6.2503201E+000, 6.5707755E-004, 6.5707755E-004
 1.5830978E+001, 1.2501364E+001,-3.6199978E+000,-1.7846411E+000,-8.2804808E-001, 2.5573489E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2471914E+000, 6.2712343E+000, 6.5707755E-004, 6.5707755E-004
 1.5981833E+001, 1.2500892E+001,-3.6024518E+000,-1.7869162E+000,-8.3000018E-001, 2.5575277E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2667850E+000, 6.2840815E+000, 6.5707755E-004, 6.5707755E-004
 1.6132687E+001, 1.2500402E+001,-3.5920966E+000,-1.8003143E+000,-8.3307416E-001, 2.5575359E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2774437E+000, 6.2774749E+000, 6.5707755E-004, 6.5707755E-004
 1.6283541E+001, 1.2500014E+001,-3.5888342E+000,-1.8006017E+000,-8.3583540E-001, 2.5573710E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2720275E+000, 6.2773004E+000, 6.5707755E-004, 6.5707755E-004
 1.6434395E+001, 1.2499782E+001,-3.5936409E+000,-1.8023023E+000,-8.3874010E-001, 2.5570604E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2732987E+000, 6.2676553E+000, 6.5707755E-004, 6.5707755E-004
 1.6585249E+001, 1.2499695E+001,-3.6044093E+000,-1.7999387E+000,-8.5492159E-001, 2.5566182E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2546656E+000, 6.2429815E+000, 6.5707755E-004, 6.5707755E-004
 1.6736105E+001, 1.2499707E+001,-3.6182074E+000,-1.8131191E+000,-8.3990613E-001, 2.5561413E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2477136E+000, 6.2310301E+000, 6.5707755E-004, 6.5707755E-004
 1.6886959E+001, 1.2499772E+001,-3.6316061E+000,-1.8250125E+000,-8.4002709E-001, 2.5556672E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2292902E+000, 6.2056824E+000, 6.5707755E-004, 6.5707755E-004
 1.7037813E+001, 1.2499810E+001,-3.6421508E+000,-1.8254326E+000,-8.4136912E-001, 2.5552234E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2035761E+000, 6.1934123E+000, 6.5707755E-004, 6.5707755E-004
 1.7188667E+001, 1.2499784E+001,-3.6481790E+000,-1.8406695E+000,-8.4388709E-001, 2.5548441E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1869619E+000, 6.1696029E+000, 6.5707755E-004, 6.5707755E-004
 1.7339521E+001, 1.2499724E+001,-3.6494073E+000,-1.8420707E+000,-8.4623232E-001, 2.5545308E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1663753E+000, 6.1645685E+000, 6.5707755E-004, 6.5707755E-004
 1.7490376E+001, 1.2499606E+001,-3.6474499E+000,-1.8440758E+000,-8.5163394E-001, 2.5542570E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1573780E+000, 6.1590003E+000, 6.5707755E-004, 6.5707755E-004
 1.7641230E+001, 1.2499442E+001,-3.6428994E+000,-1.8538096E+000,-8.5962617E-001, 2.5539864E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1552816E+000, 6.1456606E+000, 6.5707755E-004, 6.5707755E-004
 1.7792084E+001, 1.2499214E+001,-3.6360340E+000,-1.8449080E+000,-8.6156980E-001, 2.5536822E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1497590E+000, 6.1592554E+000, 6.5707755E-004, 6.5707755E-004
 1.7942938E+001, 1.2498928E+001,-3.6291432E+000,-1.8353906E+000,-8.6351821E-001, 2.5533017E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1623457E+000, 6.1734293E+000, 6.5707755E-004, 6.5707755E-004
 1.8093792E+001, 1.2498634E+001,-3.6238978E+000,-1.8367611E+000,-8.7232571E-001, 2.5528411E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1738596E+000, 6.1682025E+000, 6.5707755E-004, 6.5707755E-004
 1.8244648E+001, 1.2498375E+001,-3.6216323E+000,-1.8262885E+000,-8.7978904E-001, 2.5523135E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1742493E+000, 6.1732175E+000, 6.5707755E-004, 6.5707755E-004
 1.8395502E+001, 1.2498211E+001,-3.6243831E+000,-1.8222168E+000,-8.8161932E-001, 2.5517510E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1795673E+000, 6.1725440E+000, 6.5707755E-004, 6.5707755E-004
 1.8546356E+001, 1.2498172E+001,-3.6241083E+000,-1.8343745E+000,-8.8356483E-001, 2.5512034E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1771470E+000, 6.1586755E+000, 6.5707755E-004, 6.5707755E-004
 1.8697210E+001, 1.2498287E+001,-3.6245364E+000,-1.8369321E+000,-8.9343467E-001, 2.5506996E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1617040E+000, 6.1459349E+000, 6.5707755E-004, 6.5707755E-004
 1.8848064E+001, 1.2498481E+001,-3.6228662E+000,-1.8463459E+000,-8.9482428E-001, 2.5502479E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1498002E+000, 6.1369948E+000, 6.5707755E-004, 6.5707755E-004
 1.8998919E+001, 1.2498721E+001,-3.6174195E+000,-1.8652259E+000,-8.9951422E-001, 2.5498459E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1394100E+000, 6.1191110E+000, 6.5707755E-004, 6.5707755E-004
 1.9149773E+001, 1.2498911E+001,-4.3141916E+000,-1.8882559E+000,-9.0091506E-001, 2.5494307E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1235410E+000, 5.3980979E+000, 6.5707755E-004, 6.5707755E-004
 1.9300627E+001, 1.2499292E+001,-4.0219046E+000,-1.8920934E+000,-9.0606739E-001, 2.5490777E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4013860E+000, 5.6817755E+000, 6.5707755E-004, 6.5707755E-004
 1.9451481E+001, 1.2498327E+001,-3.9145660E+000,-1.9083562E+000,-9.0805337E-001, 2.5482237E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6828993E+000, 5.7698998E+000, 6.5707755E-004, 6.5707755E-004
 1.9602335E+001, 1.2498185E+001,-3.8758769E+000,-1.9139653E+000,-9.1631153E-001, 2.5474749E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7699932E+000, 5.7945784E+000, 6.5707755E-004, 6.5707755E-004
 1.9753189E+001, 1.2498466E+001,-3.8581450E+000,-1.9236366E+000,-9.2259611E-001, 2.5468827E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7947314E+000, 5.7966353E+000, 6.5707755E-004, 6.5707755E-004
 1.9904045E+001, 1.2498855E+001,-3.2726983E+000,-1.9341212E+000,-9.2870677E-001, 2.5464177E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7971429E+000, 6.3658755E+000, 6.5707755E-004, 6.5707755E-004
 2.0054899E+001, 1.2498941E+001,-3.4442038E+000,-1.9479935E+000,-9.3459302E-001, 2.5458638E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3650922E+000, 6.1746965E+000, 6.5707755E-004, 6.5707755E-004
 2.0205753E+001, 1.2500133E+001,-3.4952737E+000,-1.9736667E+000,-9.4010388E-001, 2.5458014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1740762E+000, 6.0936341E+000, 6.5707755E-004, 6.5707755E-004
 2.0356607E+001, 1.2500248E+001,-3.5001571E+000,-1.9889940E+000,-9.4768978E-001, 2.5456073E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0946643E+000, 6.0659530E+000, 6.5707755E-004, 6.5707755E-004
 2.0507462E+001, 1.2499800E+001,-3.4891461E+000,-2.0077210E+000,-9.5298899E-001, 2.5452472E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0657746E+000, 6.0524892E+000, 6.5707755E-004, 6.5707755E-004
 2.0658316E+001, 1.2499316E+001,-3.4771445E+000,-2.0377480E+000,-9.5768708E-001, 2.5447568E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0508579E+000, 6.0292810E+000, 6.5707755E-004, 6.5707755E-004
 2.0809170E+001, 1.2499087E+001,-3.7651110E+000,-2.0649087E+000,-9.6043234E-001, 2.5442141E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0264000E+000, 5.7111792E+000, 6.5707755E-004, 6.5707755E-004
 2.0960024E+001, 1.2499647E+001,-3.7019784E+000,-2.1004888E+000,-9.6332849E-001, 2.5437526E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7056441E+000, 5.7363955E+000, 6.5707755E-004, 6.5707755E-004
 2.1110878E+001, 1.2499191E+001,-3.6846536E+000,-2.1311448E+000,-9.5679871E-001, 2.5434466E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7316203E+000, 5.7291375E+000, 6.5707755E-004, 6.5707755E-004
 2.1261732E+001, 1.2499364E+001,-3.6788909E+000,-2.1660074E+000,-9.6179587E-001, 2.5434729E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7122358E+000, 5.6952133E+000, 6.5707755E-004, 6.5707755E-004
 2.1412586E+001, 1.2500138E+001,-3.6700270E+000,-2.2118730E+000,-9.6566965E-001, 2.5438997E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6787579E+000, 5.6551118E+000, 6.5707755E-004, 6.5707755E-004
 2.1563442E+001, 1.2501112E+001,-3.6661414E+000,-2.2459362E+000,-9.6761702E-001, 2.5447837E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6424440E+000, 5.6239622E+000, 6.5707755E-004, 6.5707755E-004
 2.1714296E+001, 1.2502004E+001,-3.6666950E+000,-2.2842522E+000,-9.7012075E-001, 2.5459905E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6061683E+000, 5.5834820E+000, 6.5707755E-004, 6.5707755E-004
 2.1865150E+001, 1.2502562E+001,-3.6574599E+000,-2.3294150E+000,-9.7242940E-001, 2.5475398E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5678656E+000, 5.5458055E+000, 6.5707755E-004, 6.5707755E-004
 2.2016005E+001, 1.2502778E+001,-3.6494969E+000,-2.3633139E+000,-9.7898538E-001, 2.5492831E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5302243E+000, 5.5135310E+000, 6.5707755E-004, 6.5707755E-004
 2.2166859E+001, 1.2502657E+001,-3.6282206E+000,-2.3988672E+000,-9.7935881E-001, 2.5510991E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4997859E+000, 5.4987612E+000, 6.5707755E-004, 6.5707755E-004
 2.2317713E+001, 1.2502321E+001,-3.6124819E+000,-2.4438085E+000,-9.7898088E-001, 2.5528581E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4872392E+000, 5.4696028E+000, 6.5707755E-004, 6.5707755E-004
 2.2468567E+001, 1.2501957E+001,-3.0063614E+000,-2.4611494E+000,-9.7803025E-001, 2.5544573E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4632564E+000, 6.0589702E+000, 6.5707755E-004, 6.5707755E-004
 2.2619421E+001, 1.2501316E+001,-3.2255517E+000,-2.4869268E+000,-9.7755203E-001, 2.5557553E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0511605E+000, 5.8138417E+000, 6.5707755E-004, 6.5707755E-004
 2.2770275E+001, 1.2501997E+001,-2.9721784E+000,-2.4967915E+000,-9.7304688E-001, 2.5570154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8107747E+000, 6.0625373E+000, 6.5707755E-004, 6.5707755E-004
 2.2921129E+001, 1.2501508E+001,-3.1201591E+000,-2.5042935E+000,-9.7315651E-001, 2.5579464E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0591000E+000, 5.9064569E+000, 6.5707755E-004, 6.5707755E-004
 2.3071985E+001, 1.2501862E+001,-3.2050113E+000,-2.5154363E+000,-9.7270238E-001, 2.5584718E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9091251E+000, 5.8112709E+000, 6.5707755E-004, 6.5707755E-004
 2.3222839E+001, 1.2501671E+001,-3.2500621E+000,-2.5107821E+000,-9.6825131E-001, 2.5585815E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8183493E+000, 5.7751343E+000, 6.5707755E-004, 6.5707755E-004
 2.3373693E+001, 1.2501122E+001,-3.2866821E+000,-2.5088490E+000,-9.6841224E-001, 2.5582763E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7724694E+000, 5.7397372E+000, 6.5707755E-004, 6.5707755E-004
 2.3524548E+001, 1.2500386E+001,-3.3322539E+000,-2.5116754E+000,-9.6970192E-001, 2.5575745E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7375579E+000, 5.6893120E+000, 6.5707755E-004, 6.5707755E-004
 2.3675402E+001, 1.2499707E+001,-3.3695323E+000,-2.5190838E+000,-9.7071905E-001, 2.5565362E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6827840E+000, 5.6429287E+000, 6.5707755E-004, 6.5707755E-004
 2.3826256E+001, 1.2499293E+001,-3.4084064E+000,-2.5372385E+000,-9.7425312E-001, 2.5552804E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6370383E+000, 5.5819498E+000, 6.5707755E-004, 6.5707755E-004
 2.3977110E+001, 1.2499238E+001,-3.4525634E+000,-2.5577928E+000,-9.7889500E-001, 2.5540816E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5754983E+000, 5.5125406E+000, 6.5707755E-004, 6.5707755E-004
 2.4127964E+001, 1.2499443E+001,-3.4920829E+000,-2.5767324E+000,-9.8271516E-001, 2.5532433E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5116273E+000, 5.4504657E+000, 6.5707755E-004, 6.5707755E-004
 2.4278818E+001, 1.2499974E+001,-3.5280306E+000,-2.5967719E+000,-9.8760015E-001, 2.5529398E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4422417E+000, 5.3901244E+000, 6.5707755E-004, 6.5707755E-004
 2.4429672E+001, 1.2500782E+001,-3.5560801E+000,-2.6156599E+000,-9.9265380E-001, 2.5531825E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3824242E+000, 5.3389411E+000, 6.5707755E-004, 6.5707755E-004
 2.4580526E+001, 1.2501669E+001,-3.5726430E+000,-2.6322265E+000,-9.9790395E-001, 2.5538705E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3300635E+000, 5.3014498E+000, 6.5707755E-004, 6.5707755E-004
 2.4731382E+001, 1.2502398E+001,-3.5805923E+000,-2.6434529E+000,-1.0074538E+000, 2.5548600E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2945384E+000, 5.2734538E+000, 6.5707755E-004, 6.5707755E-004
 2.4882236E+001, 1.2502855E+001,-3.5696938E+000,-2.6434807E+000,-1.0123172E+000, 2.5560056E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2739922E+000, 5.2799197E+000, 6.5707755E-004, 6.5707755E-004
 2.5033091E+001, 1.2502901E+001,-3.5526982E+000,-2.6329082E+000,-1.0282597E+000, 2.5571388E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2873085E+000, 5.2915921E+000, 6.5707755E-004, 6.5707755E-004
 2.5183945E+001, 1.2502498E+001,-3.5262919E+000,-2.6015729E+000,-1.0367206E+000, 2.5581563E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3214550E+000, 5.3404703E+000, 6.5707755E-004, 6.5707755E-004
 2.5334799E+001, 1.2501643E+001,-3.4879572E+000,-2.5571960E+000,-1.0286187E+000, 2.5589741E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3706626E+000, 5.4304301E+000, 6.5707755E-004, 6.5707755E-004
 2.5485653E+001, 1.2500603E+001,-3.4598641E+000,-2.5182206E+000,-1.0396846E+000, 2.5595680E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4646714E+000, 5.4853933E+000, 6.5707755E-004, 6.5707755E-004
 2.5636507E+001, 1.2499694E+001,-3.4446184E+000,-2.4503132E+000,-1.0428873E+000, 2.5599327E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5375249E+000, 5.5644347E+000, 6.5707755E-004, 6.5707755E-004
 2.5787361E+001, 1.2499056E+001,-3.4366539E+000,-2.3911680E+000,-1.0330843E+000, 2.5600857E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6012461E+000, 5.6407097E+000, 6.5707755E-004, 6.5707755E-004
 2.5938215E+001, 1.2498785E+001,-3.4410839E+000,-2.3362286E+000,-1.0407198E+000, 2.5600773E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6680911E+000, 5.6833132E+000, 6.5707755E-004, 6.5707755E-004
 2.6089069E+001, 1.2498914E+001,-3.4545543E+000,-2.2877032E+000,-1.0376832E+000, 2.5599417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7106710E+000, 5.7215330E+000, 6.5707755E-004, 6.5707755E-004
 2.6239925E+001, 1.2499332E+001,-3.4737813E+000,-2.2623134E+000,-1.0410742E+000, 2.5597342E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7382452E+000, 5.7247226E+000, 6.5707755E-004, 6.5707755E-004
 2.6390779E+001, 1.2499972E+001,-3.4991721E+000,-2.2308670E+000,-1.0478620E+000, 2.5595115E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7444061E+000, 5.7246306E+000, 6.5707755E-004, 6.5707755E-004
 2.6541634E+001, 1.2500620E+001,-3.5235384E+000,-2.2142644E+000,-1.0530337E+000, 2.5593018E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7353384E+000, 5.7123424E+000, 6.5707755E-004, 6.5707755E-004
 2.6692488E+001, 1.2501236E+001,-3.5442318E+000,-2.2106092E+000,-1.0572469E+000, 2.5591249E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7179081E+000, 5.6917070E+000, 6.5707755E-004, 6.5707755E-004
 2.6843342E+001, 1.2501708E+001,-3.5621006E+000,-2.2308382E+000,-1.0620014E+000, 2.5590096E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6886298E+000, 5.6493269E+000, 6.5707755E-004, 6.5707755E-004
 2.6994196E+001, 1.2501955E+001,-3.5760038E+000,-2.2465512E+000,-1.0706248E+000, 2.5589650E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6450578E+000, 5.6113345E+000, 6.5707755E-004, 6.5707755E-004
 2.7145050E+001, 1.2502119E+001,-3.5848371E+000,-2.2724365E+000,-1.0801942E+000, 2.5589966E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5986453E+000, 5.5672106E+000, 6.5707755E-004, 6.5707755E-004
 2.7295904E+001, 1.2502015E+001,-3.5899865E+000,-2.2946784E+000,-1.0841684E+000, 2.5590988E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5568936E+000, 5.5357406E+000, 6.5707755E-004, 6.5707755E-004
 2.7446758E+001, 1.2501811E+001,-3.5908763E+000,-2.3094164E+000,-1.0876792E+000, 2.5592722E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5264744E+000, 5.5163986E+000, 6.5707755E-004, 6.5707755E-004
 2.7597612E+001, 1.2501586E+001,-3.5858295E+000,-2.3252582E+000,-1.0905414E+000, 2.5595069E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5124049E+000, 5.5025169E+000, 6.5707755E-004, 6.5707755E-004
 2.7748466E+001, 1.2501351E+001,-3.5800531E+000,-2.3222919E+000,-1.0927216E+000, 2.5597797E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5089078E+000, 5.5088438E+000, 6.5707755E-004, 6.5707755E-004
 2.7899323E+001, 1.2501133E+001,-3.5738614E+000,-2.3138714E+000,-1.0996588E+000, 2.5600780E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5154078E+000, 5.5163010E+000, 6.5707755E-004, 6.5707755E-004
 2.8065262E+001, 1.2137196E+001,-3.5654319E+000,-2.3027558E+000,-1.1013139E+000, 2.5603784E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5315364E+000, 5.1702547E+000, 6.5707755E-004, 6.5707755E-004
 2.8231201E+001, 1.2326779E+001,-3.4666615E+000,-2.2825584E+000,-1.1018564E+000, 2.5605597E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1858926E+000, 5.4782634E+000, 6.5707755E-004, 6.5707755E-004
 2.8397141E+001, 1.2416726E+001,-3.4837009E+000,-2.2593754E+000,-1.1049306E+000, 2.5605732E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4988305E+000, 5.5712793E+000, 6.5707755E-004, 6.5707755E-004
 2.8563080E+001, 1.2460236E+001,-3.5096297E+000,-2.2377035E+000,-1.1019944E+000, 2.5606028E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5885165E+000, 5.6134689E+000, 6.5707755E-004, 6.5707755E-004
 2.8729021E+001, 1.2481273E+001,-3.5295198E+000,-2.2269888E+000,-1.1067712E+000, 2.5606367E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6301629E+000, 5.6205539E+000, 6.5707755E-004, 6.5707755E-004
 2.8894960E+001, 1.2491375E+001,-3.5437174E+000,-2.1925926E+000,-1.1109491E+000, 2.5606640E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6460770E+000, 5.6466770E+000, 6.5707755E-004, 6.5707755E-004
 2.9060900E+001, 1.2496237E+001,-3.5556019E+000,-2.1568570E+000,-1.1152291E+000, 2.5606910E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6693915E+000, 5.6711094E+000, 6.5707755E-004, 6.5707755E-004
 2.9226839E+001, 1.2498625E+001,-3.5663650E+000,-2.1150010E+000,-1.1183781E+000, 2.5607312E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6960461E+000, 5.7014416E+000, 6.5707755E-004, 6.5707755E-004
 2.9392778E+001, 1.2499831E+001,-3.5729378E+000,-2.0801346E+000,-1.1259425E+000, 2.5607896E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7265139E+000, 5.7233771E+000, 6.5707755E-004, 6.5707755E-004
 2.9558720E+001, 1.2500466E+001,-3.5760896E+000,-2.0350987E+000,-1.1277021E+000, 2.5608523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7520132E+000, 5.7641368E+000, 6.5707755E-004, 6.5707755E-004
 2.9724659E+001, 1.2500777E+001,-3.5775065E+000,-1.9920549E+000,-1.1289832E+000, 2.5609047E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7863664E+000, 5.8047929E+000, 6.5707755E-004, 6.5707755E-004
 2.9890598E+001, 1.2500908E+001,-3.5778551E+000,-1.9613249E+000,-1.1332418E+000, 2.5609361E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8204104E+000, 5.8310475E+000, 6.5707755E-004, 6.5707755E-004
 3.0056538E+001, 1.2500939E+001,-3.5770277E+000,-1.9268843E+000,-1.1468531E+000, 2.5609327E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8492368E+000, 5.8527345E+000, 6.5707755E-004, 6.5707755E-004
 3.0222477E+001, 1.2500936E+001,-3.5779343E+000,-1.9025651E+000,-1.1501617E+000, 2.5608766E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8708540E+000, 5.8728362E+000, 6.5707755E-004, 6.5707755E-004
