Room No. 1 , Exit trans_1, 
 dX[m], dY[m] , minX[m] , maxX[m], minY[m], maxY[m] 
   1.000000  ,  1.000000    ,  -1.000000  ,  11.000000  ,  -1.000000 ,  8.000000
7.572819701054123165e+00,7.926011937990093514e+00,7.998423464864279353e+00,8.492693332863957778e+00,8.634021983760142405e+00,8.288764122003289714e+00,8.678560131435066438e+00,8.612015652733571613e+00,7.593246262693986282e+00,7.801295882715190366e+00,9.498065879676564904e+00,8.901337487361006495e+00
7.294398569974504198e+00,7.266625852348291836e+00,7.738075427801755168e+00,7.831717455315344800e+00,8.516330328818122908e+00,8.304413524832476412e+00,8.297161453975707701e+00,8.505537825050030420e+00,7.730007033169878916e+00,7.255603582075326408e+00,9.181111200438326847e+00,8.819376521931211244e+00
7.118063975997509729e+00,7.042829150861189547e+00,7.205008799091137561e+00,7.460806303787977711e+00,7.415525227919326667e+00,8.021860000572033300e+00,7.386684804827236661e+00,7.869255847724362596e+00,7.710237723130703102e+00,6.297550993510226292e+00,8.086901081359533450e+00,8.036241362239575636e+00
7.498172730715991108e+00,7.098086363221184136e+00,7.048373186102385723e+00,6.949567121977002770e+00,6.996088613868058026e+00,7.347993678948493645e+00,7.413853216782239741e+00,7.104735778936825952e+00,7.122840845846882374e+00,5.680342268097104963e+00,6.862621613370380125e+00,7.108214037331070045e+00
8.478696176920994532e+00,8.035034302044779864e+00,7.559886055316273001e+00,6.928654397048939373e+00,6.630970878581164740e+00,6.366343309389077554e+00,6.742457199236499221e+00,7.020229409756080230e+00,6.557082427587275220e+00,6.153153275464084970e+00,5.508238949914884053e+00,6.123545771162670626e+00
1.000000000000000000e+01,9.807316927446258603e+00,9.169537881896754783e+00,8.254822690854611622e+00,7.480136490749163869e+00,6.861751580468347989e+00,5.986561392901244005e+00,5.826736302453957350e+00,6.134112896511851432e+00,5.417388745825423513e+00,4.195568862919676789e+00,5.101122211530237038e+00
9.008376575378587603e+00,8.990531136198661954e+00,9.059016608724935082e+00,9.138419836050582390e+00,9.524180364761443585e+00,8.857240281217457323e+00,7.465731323143661058e+00,6.410064166642889028e+00,5.037854259598811169e+00,4.308418880779173676e+00,3.154434507594209958e+00,3.828091699074374521e+00
8.978602619567828569e+00,8.960077117329801055e+00,8.937865306690005340e+00,8.910944614667698715e+00,8.877773274784521718e+00,8.834766282618051747e+00,8.772306454525271135e+00,7.530899167827387330e+00,5.662614057830884562e+00,3.669016520517009994e+00,1.618473239812443953e+00,6.527669479396875918e-01
8.950262396295435963e+00,8.928252903467479129e+00,8.901821291291167171e+00,8.869628729602382577e+00,8.829458919528308414e+00,8.776643330270669452e+00,8.699256405428798189e+00,7.414143752037080759e+00,5.489069647484181580e+00,3.506867499401038923e+00,1.550863758283818283e+00,5.293069952062696704e-01
